,Date,P/E,P/B,Div Yield,Nifty,Earnings,Book Value,Dividend,D/E,E/B,50- TPE,Earning growth,DIV GROWTH,,,,,,,,,,,,
3363,6/12/2012,16.99,2.93,1.56,5115.9,301.11,1746.04,32.79,10.89%,17.25%,17.02,0.35,-0.09,,,,,,,,,,,,
3364,6/13/2012,16.99,2.93,1.56,5121.45,301.44,1747.94,32.83,10.89%,17.25%,16.99,0.34,-0.07,,,,,,,,,,,,
3365,6/14/2012,16.77,2.89,1.58,5054.75,301.42,1749.05,31.99,10.61%,17.23%,16.95,0.35,-0.05,,,,,,,,,,,,
3366,6/15/2012,17.05,2.94,1.55,5139.05,301.41,1747.98,33.16,11.00%,17.24%,16.93,0.36,-0.02,,,,,,,,,,,,
3367,6/18/2012,16.8,2.9,1.58,5064.25,301.44,1746.29,32.05,10.63%,17.26%,16.89,0.37,0,,,,,,,,,,,,
3368,6/19/2012,16.93,2.92,1.57,5103.85,301.47,1747.89,32.51,10.78%,17.25%,16.86,0.38,0.03,,,,,,,,,,,,
3369,6/20/2012,16.98,2.93,1.56,5120.55,301.56,1747.63,32.82,10.88%,17.26%,16.83,0.39,0.05,,,,,,,,,,,,
3370,6/21/2012,17.13,2.96,1.55,5165,301.52,1744.93,33.32,11.05%,17.28%,16.82,0.39,0.07,,,,,,,,,,,,
3371,6/22/2012,17.07,2.94,1.55,5146.05,301.47,1750.36,33.2,11.01%,17.22%,16.81,0.4,0.09,,,,,,,,,,,,
3372,6/25/2012,16.96,2.93,1.56,5114.65,301.57,1745.61,32.79,10.87%,17.28%,16.8,0.4,0.1,,,,,,,,,,,,
3373,6/26/2012,16.99,2.93,1.56,5120.8,301.4,1747.71,32.83,10.89%,17.25%,16.8,0.39,0.11,,,,,,,,,,,,
3374,6/27/2012,17.06,2.94,1.55,5141.9,301.4,1748.95,33.17,11.01%,17.23%,16.8,0.39,0.12,,,,,,,,,,,,
3375,6/28/2012,17.08,2.95,1.55,5149.15,301.47,1745.47,33.22,11.02%,17.27%,16.81,0.39,0.12,,,,,,,,,,,,
3376,6/29/2012,17.51,3.02,1.51,5278.9,301.48,1747.98,34.96,11.60%,17.25%,16.83,0.36,0.14,,,,,,,,,,,,
3377,7/2/2012,17.51,3.02,1.51,5278.6,301.46,1747.88,34.96,11.60%,17.25%,16.84,0.34,0.15,,,,,,,,,,,,
3378,7/3/2012,17.54,3.03,1.51,5287.95,301.48,1745.2,35.02,11.62%,17.27%,16.86,0.31,0.16,,,,,,,,,,,,
3379,7/4/2012,17.59,3.03,1.51,5302.55,301.45,1750.02,35.12,11.65%,17.23%,16.89,0.28,0.16,,,,,,,,,,,,
3380,7/5/2012,17.67,3.05,1.5,5327.3,301.49,1746.66,35.52,11.78%,17.26%,16.91,0.25,0.17,,,,,,,,,,,,
3381,7/6/2012,17.64,3.04,1.5,5316.95,301.41,1749,35.45,11.76%,17.23%,16.94,0.24,0.18,,,,,,,,,,,,
3382,7/9/2012,17.5,3.02,1.51,5275.15,301.44,1746.74,34.93,11.59%,17.26%,16.97,0.23,0.18,,,,,,,,,,,,
3383,7/10/2012,17.74,3.06,1.49,5345.35,301.32,1746.85,35.87,11.91%,17.25%,17.01,0.22,0.18,,,,,,,,,,,,
3384,7/11/2012,17.61,3.04,1.51,5306.3,301.32,1745.49,35.14,11.66%,17.26%,17.04,0.2,0.19,,,,,,,,,,,,
3385,7/12/2012,17.37,3,1.53,5235.25,301.4,1745.08,34.22,11.35%,17.27%,17.06,0.18,0.18,,,,,,,,,,,,
3386,7/13/2012,17.2,2.99,1.53,5227.25,303.91,1748.24,34.17,11.24%,17.38%,17.07,0.17,0.18,,,,,,,,,,,,
3387,7/16/2012,17.05,2.98,1.54,5197.25,304.82,1744.04,33.75,11.07%,17.48%,17.07,0.17,0.18,,,,,,,,,,,,
3388,7/17/2012,17.04,2.97,1.54,5192.85,304.74,1748.43,33.72,11.06%,17.43%,17.08,0.16,0.16,,,,,,,,,,,,
3389,7/18/2012,17.11,2.99,1.53,5216.3,304.87,1744.58,34.09,11.18%,17.48%,17.09,0.15,0.15,,,,,,,,,,,,
3390,7/19/2012,17.18,3,1.52,5242.7,305.16,1747.57,34.49,11.30%,17.46%,17.12,0.14,0.13,,,,,,,,,,,,
3391,7/20/2012,17.08,2.98,1.53,5205.1,304.75,1746.68,34.02,11.16%,17.45%,17.14,0.14,0.11,,,,,,,,,,,,
3392,7/23/2012,16.9,2.93,1.56,5117.95,302.84,1746.74,32.81,10.83%,17.34%,17.16,0.12,0.09,,,,,,,,,,,,
3393,7/24/2012,16.86,2.94,1.56,5128.2,304.16,1744.29,32.87,10.81%,17.44%,17.16,0.12,0.07,,,,,,,,,,,,
3394,7/25/2012,16.8,2.89,1.58,5109.6,304.14,1768.03,32.34,10.63%,17.20%,17.16,0.1,0.05,,,,,,,,,,,,
3395,7/26/2012,16.62,2.85,1.6,5043,303.43,1769.47,31.52,10.39%,17.15%,17.15,0.1,0.03,,,,,,,,,,,,
3396,7/27/2012,16.68,2.89,1.58,5099.85,305.75,1764.65,32.28,10.56%,17.33%,17.15,0.11,0.02,,,,,,,,,,,,
3397,7/30/2012,17,2.94,1.55,5199.8,305.87,1768.64,33.55,10.97%,17.29%,17.15,0.13,0.01,,,,,,,,,,,,
3398,7/31/2012,17.09,2.96,1.54,5229,305.97,1766.55,33.95,11.10%,17.32%,17.15,0.14,0.01,,,,,,,,,,,,
3399,8/1/2012,17.13,2.97,1.54,5240.5,305.93,1764.48,34.03,11.12%,17.34%,17.16,0.15,0,,,,,,,,,,,,
3400,8/2/2012,17.07,2.96,1.54,5227.75,306.25,1766.13,33.95,11.08%,17.34%,17.16,0.16,0,,,,,,,,,,,,
3401,8/3/2012,17.03,2.95,1.54,5215.7,306.27,1768.03,33.87,11.06%,17.32%,17.17,0.17,-0.01,,,,,,,,,,,,
3402,8/6/2012,17.25,2.99,1.52,5282.55,306.23,1766.74,34.75,11.35%,17.33%,17.18,0.17,-0.01,,,,,,,,,,,,
3403,8/7/2012,17.43,3.02,1.51,5336.7,306.18,1767.12,35.34,11.54%,17.33%,17.19,0.18,-0.01,,,,,,,,,,,,
3404,8/8/2012,17.43,3.02,1.51,5338,306.25,1767.55,35.35,11.54%,17.33%,17.2,0.18,-0.01,,,,,,,,,,,,
3405,8/9/2012,17.35,3.01,1.51,5322.95,306.8,1768.42,35.25,11.49%,17.35%,17.21,0.19,0,,,,,,,,,,,,
3406,8/10/2012,17.34,3.01,1.51,5320.4,306.83,1767.57,35.23,11.48%,17.36%,17.22,0.19,0,,,,,,,,,,,,
3407,8/13/2012,17.51,3.03,1.5,5347.9,305.42,1764.98,35.65,11.67%,17.30%,17.23,0.19,0,,,,,,,,,,,,
3408,8/14/2012,17.88,3.04,1.52,5380.35,300.91,1769.85,35.4,11.76%,17.00%,17.26,0.16,0,,,,,,,,,,,,
3409,8/16/2012,17.97,2.99,1.51,5362.95,298.44,1793.63,35.52,11.90%,16.64%,17.28,0.12,0,,,,,,,,,,,,
3410,8/17/2012,17.97,2.92,1.54,5366.3,298.63,1837.77,34.85,11.67%,16.25%,17.3,0.08,0,,,,,,,,,,,,
3411,8/21/2012,18.19,2.95,1.53,5421,298.02,1837.63,35.43,11.89%,16.22%,17.32,0.04,0.01,,,,,,,,,,,,
3412,8/22/2012,18.16,2.95,1.53,5412.85,298.06,1834.86,35.38,11.87%,16.24%,17.34,0,0.02,,,,,,,,,,,,
3413,8/23/2012,18.17,2.95,1.53,5415.35,298.04,1835.71,35.39,11.88%,16.24%,17.35,-0.04,0.03,,,,,,,,,,,,
3414,8/24/2012,18.07,2.94,1.54,5386.7,298.1,1832.21,34.98,11.73%,16.27%,17.37,-0.08,0.04,,,,,,,,,,,,
3415,8/27/2012,17.95,2.92,1.55,5350.25,298.06,1832.28,34.52,11.58%,16.27%,17.37,-0.11,0.04,,,,,,,,,,,,
3416,8/28/2012,17.9,2.91,1.55,5334.6,298.02,1833.2,34.42,11.55%,16.26%,17.39,-0.15,0.04,,,,,,,,,,,,
3417,8/29/2012,17.74,2.88,1.56,5287.8,298.07,1836.04,33.9,11.37%,16.23%,17.39,-0.18,0.05,,,,,,,,,,,,
3418,8/30/2012,17.83,2.9,1.56,5315.05,298.1,1832.78,34.07,11.43%,16.26%,17.39,-0.22,0.05,,,,,,,,,,,,
3419,8/31/2012,17.64,2.87,1.57,5258.5,298.1,1832.23,33.49,11.24%,16.27%,17.4,-0.25,0.05,,,,,,,,,,,,
3420,9/3/2012,17.63,2.86,1.58,5253.75,298,1836.98,33.25,11.16%,16.22%,17.41,-0.27,0.04,,,,,,,,,,,,
3421,9/4/2012,17.69,2.87,1.57,5274,298.13,1837.63,33.59,11.27%,16.22%,17.43,-0.28,0.04,,,,,,,,,,,,
3422,9/5/2012,17.53,2.85,1.58,5225.7,298.1,1833.58,33.07,11.09%,16.26%,17.45,-0.29,0.03,,,,,,,,,,,,
3423,9/6/2012,17.58,2.85,1.58,5238.4,297.97,1838.04,33.15,11.13%,16.21%,17.46,-0.3,0.02,,,,,,,,,,,,
3424,9/7/2012,17.92,2.91,1.55,5342.1,298.11,1835.77,34.47,11.56%,16.24%,17.48,-0.3,0.03,,,,,,,,,,,,
3425,9/8/2012,17.98,2.92,1.54,5358.7,298.04,1835.17,34.8,11.68%,16.24%,17.51,-0.31,0.03,,,,,,,,,,,,
3426,9/10/2012,17.99,2.92,1.54,5363.45,298.14,1836.8,34.83,11.68%,16.23%,17.54,-0.32,0.03,,,,,,,,,,,,
3427,9/11/2012,18.11,2.94,1.53,5390,297.63,1833.33,35.23,11.84%,16.23%,17.58,-0.33,0.02,,,,,,,,,,,,
3428,9/12/2012,18.24,2.96,1.52,5431,297.75,1834.8,35.73,12.00%,16.23%,17.62,-0.33,0.02,,,,,,,,,,,,
3429,9/13/2012,18.26,2.97,1.52,5435.35,297.66,1830.08,35.76,12.01%,16.27%,17.67,-0.33,0.01,,,,,,,,,,,,
3430,9/14/2012,18.74,3.04,1.48,5577.65,297.63,1834.75,37.69,12.66%,16.22%,17.73,-0.33,0.02,,,,,,,,,,,,
3431,9/17/2012,18.85,3.06,1.47,5610,297.61,1833.33,38.16,12.82%,16.23%,17.78,-0.31,0.03,,,,,,,,,,,,
3432,9/18/2012,18.81,3.06,1.48,5600.05,297.72,1830.08,37.84,12.71%,16.27%,17.83,-0.3,0.04,,,,,,,,,,,,
3433,9/20/2012,18.66,3.03,1.49,5554.25,297.66,1833.09,37.28,12.52%,16.24%,17.88,-0.28,0.04,,,,,,,,,,,,
3434,9/21/2012,19.12,3.1,1.45,5691.15,297.65,1835.85,39.25,13.19%,16.21%,17.94,-0.26,0.06,,,,,,,,,,,,
3435,9/24/2012,19.05,3.09,1.46,5669.6,297.62,1834.82,38.83,13.05%,16.22%,18,-0.24,0.07,,,,,,,,,,,,
3436,9/25/2012,19.06,3.1,1.46,5673.9,297.69,1830.29,38.86,13.05%,16.26%,18.05,-0.21,0.08,,,,,,,,,,,,
3437,9/26/2012,19.02,3.09,1.46,5663.45,297.76,1832.83,38.79,13.03%,16.25%,18.1,-0.18,0.1,,,,,,,,,,,,
3438,9/27/2012,18.98,3.06,1.46,5649.5,297.66,1846.24,38.7,13.00%,16.12%,18.14,-0.15,0.12,,,,,,,,,,,,
3439,9/28/2012,19.17,3.18,1.42,5703.3,297.51,1793.49,40.16,13.50%,16.59%,18.2,-0.11,0.14,,,,,,,,,,,,
3440,10/1/2012,19.22,3.19,1.41,5718.8,297.54,1792.73,40.56,13.63%,16.60%,18.25,-0.07,0.16,,,,,,,,,,,,
3441,10/3/2012,19.27,3.19,1.41,5731.25,297.42,1796.63,40.65,13.67%,16.55%,18.3,-0.04,0.18,,,,,,,,,,,,
3442,10/4/2012,19.45,3.2,1.4,5787.6,297.56,1808.63,41.34,13.89%,16.45%,18.35,-0.02,0.2,,,,,,,,,,,,
3443,10/5/2012,19.32,3.18,1.41,5746.95,297.46,1807.22,40.76,13.70%,16.46%,18.39,-0.02,0.22,,,,,,,,,,,,
3444,10/8/2012,19.08,3.14,1.43,5676,297.48,1807.64,39.69,13.34%,16.46%,18.42,-0.02,0.23,,,,,,,,,,,,
3445,10/9/2012,19.18,3.16,1.42,5704.6,297.42,1805.25,40.17,13.51%,16.48%,18.45,-0.02,0.24,,,,,,,,,,,,
3446,10/10/2012,19,3.13,1.43,5652.15,297.48,1805.8,39.53,13.29%,16.47%,18.48,-0.02,0.25,,,,,,,,,,,,
3447,10/11/2012,19.19,3.16,1.42,5708.05,297.45,1806.34,40.2,13.51%,16.47%,18.51,-0.02,0.26,,,,,,,,,,,,
3448,10/12/2012,19,3.14,1.43,5676.05,298.74,1807.66,39.69,13.29%,16.53%,18.53,-0.02,0.26,,,,,,,,,,,,
3449,10/15/2012,19.04,3.15,1.42,5687.25,298.7,1805.48,40.05,13.41%,16.54%,18.57,-0.01,0.26,,,,,,,,,,,,
3450,10/16/2012,18.86,3.11,1.41,5648,299.47,1816.08,40.06,13.38%,16.49%,18.59,0,0.26,,,,,,,,,,,,
3451,10/17/2012,18.88,3.11,1.4,5660.25,299.8,1820.02,40.43,13.49%,16.47%,18.63,0.01,0.25,,,,,,,,,,,,
3452,10/18/2012,19.07,3.14,1.39,5718.7,299.88,1821.24,41.14,13.72%,16.47%,18.66,0.02,0.25,,,,,,,,,,,,
3453,10/19/2012,18.94,3.12,1.4,5684.25,300.12,1821.88,40.6,13.53%,16.47%,18.7,0.03,0.24,,,,,,,,,,,,
3454,10/22/2012,18.88,3.14,1.39,5717.15,302.82,1820.75,41.13,13.58%,16.63%,18.74,0.06,0.23,,,,,,,,,,,,
3455,10/23/2012,18.77,3.11,1.42,5691.4,303.22,1830.03,40.08,13.22%,16.57%,18.77,0.08,0.22,,,,,,,,,,,,
3456,10/25/2012,18.81,3.09,1.41,5705.3,303.31,1846.38,40.46,13.34%,16.43%,18.81,0.11,0.2,,,,,,,,,,,,
3457,10/26/2012,18.57,3.06,1.42,5664.3,305.02,1851.08,39.89,13.08%,16.48%,18.84,0.14,0.17,,,,,,,,,,,,
3458,10/29/2012,18.58,3.06,1.42,5665.6,304.93,1851.5,39.9,13.08%,16.47%,18.86,0.17,0.15,,,,,,,,,,,,
3459,10/30/2012,18.36,3.02,1.44,5597.9,304.9,1853.61,38.87,12.75%,16.45%,18.87,0.19,0.13,,,,,,,,,,,,
3460,10/31/2012,18.4,3.03,1.44,5619.7,305.42,1854.69,39.03,12.78%,16.47%,18.88,0.22,0.11,,,,,,,,,,,,
3461,11/1/2012,18.46,3.05,1.43,5645.05,305.8,1850.84,39.48,12.91%,16.52%,18.89,0.24,0.09,,,,,,,,,,,,
3462,11/2/2012,18.6,3.08,1.42,5697.7,306.33,1849.9,40.12,13.10%,16.56%,18.9,0.27,0.07,,,,,,,,,,,,
3463,11/5/2012,18.62,3.06,1.43,5704.2,306.35,1864.12,39.89,13.02%,16.43%,18.91,0.29,0.05,,,,,,,,,,,,
3464,11/6/2012,18.66,3.07,1.43,5724.4,306.77,1864.63,40.03,13.05%,16.45%,18.91,0.31,0.04,,,,,,,,,,,,
3465,11/7/2012,18.78,3.08,1.43,5760.1,306.71,1870.16,40.28,13.13%,16.40%,18.91,0.33,0.04,,,,,,,,,,,,
3466,11/8/2012,18.61,3.06,1.43,5738.75,308.37,1875.41,40.13,13.01%,16.44%,18.9,0.35,0.03,,,,,,,,,,,,
3467,11/9/2012,18.43,3.03,1.45,5686.25,308.53,1876.65,39.22,12.71%,16.44%,18.9,0.37,0.01,,,,,,,,,,,,
3468,11/12/2012,17.95,3.02,1.44,5683.7,316.64,1882.02,39.47,12.47%,16.82%,18.86,0.43,0,,,,,,,,,,,,
3469,11/13/2012,17.9,3.02,1.45,5666.95,316.59,1876.47,39.08,12.34%,16.87%,18.83,0.48,-0.01,,,,,,,,,,,,
3470,11/15/2012,17.78,3,1.45,5631,316.7,1877,38.83,12.26%,16.87%,18.79,0.53,-0.02,,,,,,,,,,,,
3471,11/16/2012,17.62,2.97,1.47,5574.05,316.35,1876.78,37.92,11.99%,16.86%,18.75,0.57,-0.04,,,,,,,,,,,,
3472,11/19/2012,17.61,2.97,1.47,5571.4,316.38,1875.89,37.9,11.98%,16.87%,18.71,0.61,-0.05,,,,,,,,,,,,
3473,11/20/2012,17.61,2.97,1.47,5571.55,316.39,1875.94,37.9,11.98%,16.87%,18.66,0.64,-0.06,,,,,,,,,,,,
3474,11/21/2012,17.74,2.99,1.46,5614.8,316.51,1877.86,38.46,12.15%,16.85%,18.62,0.66,-0.06,,,,,,,,,,,,
3475,11/22/2012,17.79,3,1.46,5627.75,316.34,1875.92,38.55,12.18%,16.86%,18.57,0.67,-0.07,,,,,,,,,,,,
3476,11/23/2012,17.78,2.99,1.46,5626.6,316.46,1881.81,38.54,12.18%,16.82%,18.53,0.69,-0.06,,,,,,,,,,,,
3477,11/26/2012,17.82,3,1.45,5635.9,316.27,1878.63,38.87,12.29%,16.84%,18.48,0.69,-0.06,,,,,,,,,,,,
3478,11/27/2012,18.11,3.04,1.43,5727.45,316.26,1884.03,40.05,12.66%,16.79%,18.45,0.69,-0.06,,,,,,,,,,,,
3479,11/29/2012,18.42,3.09,1.41,5825,316.23,1885.11,41.31,13.06%,16.78%,18.43,0.68,-0.05,,,,,,,,,,,,
3480,11/30/2012,18.59,3.12,1.4,5879.85,316.29,1884.57,42,13.28%,16.78%,18.42,0.67,-0.03,,,,,,,,,,,,
3481,12/3/2012,18.56,3.11,1.4,5870.95,316.32,1887.77,41.94,13.26%,16.76%,18.4,0.65,-0.02,,,,,,,,,,,,
3482,12/4/2012,18.62,3.12,1.4,5889.25,316.29,1887.58,42.07,13.30%,16.76%,18.39,0.63,-0.01,,,,,,,,,,,,
3483,12/5/2012,18.66,3.13,1.4,5900.5,316.21,1885.14,42.15,13.33%,16.77%,18.38,0.61,0,,,,,,,,,,,,
3484,12/6/2012,18.75,3.15,1.39,5930.9,316.31,1882.83,42.67,13.49%,16.80%,18.37,0.58,0.02,,,,,,,,,,,,
3485,12/7/2012,18.68,3.13,1.4,5907.4,316.24,1887.35,42.2,13.34%,16.76%,18.37,0.55,0.03,,,,,,,,,,,,
3486,12/10/2012,18.69,3.14,1.4,5908.9,316.15,1881.82,42.21,13.35%,16.80%,18.36,0.52,0.05,,,,,,,,,,,,
3487,12/11/2012,18.66,3.13,1.4,5898.8,316.12,1884.6,42.13,13.33%,16.77%,18.35,0.48,0.06,,,,,,,,,,,,
3488,12/12/2012,18.62,3.12,1.4,5888,316.22,1887.18,42.06,13.30%,16.76%,18.34,0.46,0.08,,,,,,,,,,,,
3489,12/13/2012,18.51,3.11,1.41,5851.5,316.13,1881.51,41.5,13.13%,16.80%,18.33,0.43,0.09,,,,,,,,,,,,
3490,12/14/2012,18.6,3.12,1.4,5879.6,316.11,1884.49,42,13.29%,16.77%,18.33,0.39,0.1,,,,,,,,,,,,
3491,12/17/2012,18.53,3.11,1.41,5857.9,316.13,1883.57,41.55,13.14%,16.78%,18.33,0.37,0.1,,,,,,,,,,,,
3492,12/18/2012,18.65,3.13,1.4,5896.8,316.18,1883.96,42.12,13.32%,16.78%,18.33,0.33,0.11,,,,,,,,,,,,
3493,12/19/2012,18.76,3.15,1.39,5929.6,316.08,1882.41,42.66,13.50%,16.79%,18.34,0.3,0.11,,,,,,,,,,,,
3494,12/20/2012,18.71,3.14,1.39,5916.4,316.22,1884.2,42.56,13.46%,16.78%,18.35,0.26,0.12,,,,,,,,,,,,
3495,12/21/2012,18.5,3.1,1.41,5847.7,316.09,1886.35,41.47,13.12%,16.76%,18.35,0.23,0.12,,,,,,,,,,,,
3496,12/24/2012,18.52,3.11,1.41,5855.75,316.19,1882.88,41.53,13.13%,16.79%,18.35,0.19,0.12,,,,,,,,,,,,
3497,12/26/2012,18.68,3.13,1.4,5905.6,316.15,1886.77,42.18,13.34%,16.76%,18.35,0.15,0.12,,,,,,,,,,,,
3498,12/27/2012,18.57,3.12,1.4,5870.1,316.11,1881.44,41.93,13.26%,16.80%,18.35,0.11,0.13,,,,,,,,,,,,
3499,12/28/2012,18.69,3.14,1.4,5908.35,316.12,1881.64,42.2,13.35%,16.80%,18.34,0.06,0.13,,,,,,,,,,,,
3500,12/31/2012,18.68,3.13,1.4,5905.1,316.12,1886.61,42.18,13.34%,16.76%,18.35,0.03,0.13,,,,,,,,,,,,
3501,1/1/2013,18.82,3.16,1.39,5950.85,316.2,1883.18,42.81,13.54%,16.79%,18.36,-0.01,0.14,,,,,,,,,,,,
3502,1/2/2013,18.96,3.18,1.38,5993.25,316.1,1884.67,43.43,13.74%,16.77%,18.39,-0.01,0.14,,,,,,,,,,,,
3503,1/3/2013,19.01,3.19,1.37,6009.5,316.12,1883.86,43.86,13.88%,16.78%,18.42,-0.01,0.14,,,,,,,,,,,,
3504,1/4/2013,19.03,3.19,1.37,6016.15,316.14,1885.94,43.91,13.89%,16.76%,18.46,-0.01,0.14,,,,,,,,,,,,
3505,1/7/2013,18.94,3.18,1.38,5988.4,316.18,1883.14,43.39,13.72%,16.79%,18.5,-0.01,0.14,,,,,,,,,,,,
3506,1/8/2013,18.98,3.19,1.37,6001.7,316.21,1881.41,43.81,13.85%,16.81%,18.54,-0.01,0.13,,,,,,,,,,,,
3507,1/9/2013,18.89,3.17,1.38,5971.5,316.12,1883.75,43.27,13.69%,16.78%,18.57,-0.01,0.11,,,,,,,,,,,,
3508,1/10/2013,18.88,3.17,1.38,5968.65,316.14,1882.85,43.25,13.68%,16.79%,18.61,-0.01,0.1,,,,,,,,,,,,
3509,1/11/2013,18.82,3.16,1.39,5951.3,316.22,1883.32,42.82,13.54%,16.79%,18.64,-0.01,0.09,,,,,,,,,,,,
3510,1/14/2013,19.05,3.2,1.37,6024.05,316.22,1882.52,43.97,13.91%,16.80%,18.68,0,0.08,,,,,,,,,,,,
3511,1/15/2013,19.12,3.21,1.36,6056.6,316.77,1886.79,44.53,14.06%,16.79%,18.71,0,0.07,,,,,,,,,,,,
3512,1/16/2013,18.95,3.19,1.37,6001.85,316.72,1881.46,43.81,13.83%,16.83%,18.74,0,0.07,,,,,,,,,,,,
3513,1/17/2013,19.07,3.21,1.36,6039.2,316.69,1881.37,44.41,14.02%,16.83%,18.76,0.01,0.07,,,,,,,,,,,,
3514,1/18/2013,19.01,3.22,1.36,6064.4,319.01,1883.35,44.59,13.98%,16.94%,18.77,0.02,0.07,,,,,,,,,,,,
3515,1/21/2013,18.97,3.23,1.36,6082.3,320.63,1883.07,44.72,13.95%,17.03%,18.78,0.04,0.08,,,,,,,,,,,,
3516,1/22/2013,18.75,3.21,1.36,6048.5,322.59,1884.27,44.47,13.79%,17.12%,18.79,0.07,0.08,,,,,,,,,,,,
3517,1/23/2013,18.76,3.21,1.36,6054.3,322.72,1886.07,44.52,13.79%,17.11%,18.79,0.1,0.09,,,,,,,,,,,,
3518,1/24/2013,18.6,3.19,1.37,6019.35,323.62,1886.94,43.94,13.58%,17.15%,18.78,0.13,0.09,,,,,,,,,,,,
3519,1/25/2013,18.77,3.22,1.36,6074.65,323.64,1886.54,44.67,13.80%,17.16%,18.79,0.16,0.1,,,,,,,,,,,,
3520,1/28/2013,18.75,3.22,1.36,6074.8,323.99,1886.58,44.67,13.79%,17.17%,18.79,0.19,0.1,,,,,,,,,,,,
3521,1/29/2013,18.67,3.21,1.36,6049.9,324.04,1884.7,44.48,13.73%,17.19%,18.79,0.22,0.1,,,,,,,,,,,,
3522,1/30/2013,18.66,3.21,1.36,6055.75,324.53,1886.53,44.53,13.72%,17.20%,18.79,0.24,0.1,,,,,,,,,,,,
3523,1/31/2013,18.5,3.2,1.37,6034.75,326.2,1885.86,44.05,13.50%,17.30%,18.79,0.27,0.1,,,,,,,,,,,,
3524,2/1/2013,18.42,3.18,1.37,5998.9,325.67,1886.45,43.79,13.45%,17.26%,18.78,0.3,0.09,,,,,,,,,,,,
3525,2/4/2013,18.43,3.18,1.38,5987.25,324.86,1882.78,43.39,13.36%,17.25%,18.78,0.32,0.08,,,,,,,,,,,,
3526,2/5/2013,18.33,3.16,1.38,5956.9,324.98,1885.09,43.17,13.28%,17.24%,18.77,0.34,0.07,,,,,,,,,,,,
3527,2/6/2013,18.34,3.16,1.38,5959.2,324.93,1885.82,43.18,13.29%,17.23%,18.76,0.35,0.07,,,,,,,,,,,,
3528,2/7/2013,18.27,3.15,1.39,5938.8,325.06,1885.33,42.73,13.14%,17.24%,18.75,0.36,0.06,,,,,,,,,,,,
3529,2/8/2013,18.16,3.13,1.4,5903.5,325.08,1886.1,42.17,12.97%,17.24%,18.74,0.37,0.04,,,,,,,,,,,,
3530,2/11/2013,18.17,3.13,1.4,5897.85,324.59,1884.3,42.13,12.98%,17.23%,18.73,0.38,0.02,,,,,,,,,,,,
3531,2/12/2013,18.29,3.14,1.39,5922.5,323.81,1886.15,42.61,13.16%,17.17%,18.72,0.37,0.01,,,,,,,,,,,,
3532,2/13/2013,18.33,3.15,1.39,5932.95,323.67,1883.48,42.68,13.19%,17.18%,18.71,0.37,0,,,,,,,,,,,,
3533,2/14/2013,18.27,3.13,1.4,5896.95,322.77,1884.01,42.12,13.05%,17.13%,18.7,0.36,-0.02,,,,,,,,,,,,
3534,2/15/2013,18.21,3.13,1.4,5887.4,323.31,1880.96,42.05,13.01%,17.19%,18.68,0.35,-0.03,,,,,,,,,,,,
3535,2/18/2013,18.27,3.14,1.39,5898.2,322.84,1878.41,42.43,13.14%,17.19%,18.67,0.33,-0.04,,,,,,,,,,,,
3536,2/19/2013,18.52,3.16,1.38,5939.7,320.72,1879.65,43.04,13.42%,17.06%,18.65,0.3,-0.05,,,,,,,,,,,,
3537,2/20/2013,18.61,3.16,1.38,5943.05,319.35,1880.71,43.07,13.49%,16.98%,18.64,0.26,-0.05,,,,,,,,,,,,
3538,2/21/2013,18.32,3.11,1.4,5852.25,319.45,1881.75,41.8,13.09%,16.98%,18.62,0.23,-0.06,,,,,,,,,,,,
3539,2/22/2013,18.28,3.11,1.41,5850.3,320.04,1881.13,41.49,12.96%,17.01%,18.6,0.19,-0.07,,,,,,,,,,,,
3540,2/25/2013,18.29,3.11,1.4,5854.75,320.11,1882.56,41.82,13.06%,17.00%,18.58,0.16,-0.07,,,,,,,,,,,,
3541,2/26/2013,18,3.06,1.43,5761.35,320.08,1882.79,40.29,12.59%,17.00%,18.55,0.12,-0.09,,,,,,,,,,,,
3542,2/27/2013,17.98,3.08,1.42,5796.9,322.41,1882.11,40.82,12.66%,17.13%,18.53,0.09,-0.1,,,,,,,,,,,,
3543,2/28/2013,17.66,3.03,1.44,5693.05,322.37,1878.89,39.54,12.26%,17.16%,18.49,0.06,-0.12,,,,,,,,,,,,
3544,3/1/2013,17.74,3.04,1.44,5719.7,322.42,1881.48,39.72,12.32%,17.14%,18.46,0.03,-0.13,,,,,,,,,,,,
3545,3/4/2013,17.67,3.03,1.44,5698.5,322.5,1880.69,39.57,12.27%,17.15%,18.41,0,-0.14,,,,,,,,,,,,
3546,3/5/2013,17.94,3.08,1.42,5784.25,322.42,1878,40.73,12.63%,17.17%,18.38,-0.03,-0.15,,,,,,,,,,,,
3547,3/6/2013,18.05,3.1,1.41,5818.6,322.36,1876.97,41.27,12.80%,17.17%,18.35,-0.06,-0.15,,,,,,,,,,,,
3548,3/7/2013,18.19,3.12,1.4,5863.3,322.34,1879.26,41.88,12.99%,17.15%,18.33,-0.09,-0.14,,,,,,,,,,,,
3549,3/8/2013,18.44,3.16,1.38,5945.7,322.43,1881.55,43.08,13.36%,17.14%,18.31,-0.1,-0.13,,,,,,,,,,,,
3550,3/11/2013,18.37,3.15,1.39,5942.35,323.48,1886.46,42.75,13.22%,17.15%,18.3,-0.1,-0.11,,,,,,,,,,,,
